Game Turn, Player, Action, Policy, Score, Turns
7, 13, Civic, CIVIC_MYSTICISM, 179.2, 24
7, 13, Civic, CIVIC_GAMES_RECREATION, 115.6, 76
7, 13, Civic, CIVIC_POLITICAL_PHILOSOPHY, 244.7, 106
7, 13, Civic, CIVIC_DRAMA_POETRY, 129.0, 71
7, 13, Policies, POLICY_GOD_KING, 21.0
7, 13, Policies, POLICY_URBAN_PLANNING, 14.0
7, 14, Civic, CIVIC_CRAFTSMANSHIP, 90.6, 8
7, 14, Civic, CIVIC_FOREIGN_TRADE, 201.6, 5
7, 14, Civic, CIVIC_MILITARY_TRADITION, 490.9, 18
7, 14, Civic, CIVIC_STATE_WORKFORCE, 165.6, 21
7, 14, Civic, CIVIC_EARLY_EMPIRE, 264.0, 18
7, 14, Civic, CIVIC_MYSTICISM, 331.2, 15
7, 14, Civic, CIVIC_GAMES_RECREATION, 191.5, 46
7, 14, Civic, CIVIC_POLITICAL_PHILOSOPHY, 429.6, 64
7, 14, Civic, CIVIC_DRAMA_POETRY, 293.6, 43
7, 14, Policies, POLICY_GOD_KING, 21.0
7, 14, Policies, POLICY_URBAN_PLANNING, 14.0
7, 15, Civic, CIVIC_CRAFTSMANSHIP, 81.2, 11
7, 15, Civic, CIVIC_FOREIGN_TRADE, 81.2, 11
7, 15, Civic, CIVIC_MILITARY_TRADITION, 373.6, 24
7, 15, Civic, CIVIC_STATE_WORKFORCE, 136.0, 29
7, 15, Civic, CIVIC_EARLY_EMPIRE, 123.0, 29
7, 15, Civic, CIVIC_MYSTICISM, 169.9, 24
7, 15, Civic, CIVIC_GAMES_RECREATION, 136.0, 64
7, 15, Civic, CIVIC_POLITICAL_PHILOSOPHY, 259.0, 93
7, 15, Civic, CIVIC_DRAMA_POETRY, 123.0, 64
7, 15, Policies, POLICY_GOD_KING, 21.0
7, 15, Policies, POLICY_URBAN_PLANNING, 14.0
7, 16, Civic, CIVIC_CRAFTSMANSHIP, 73.7, 13
7, 16, Civic, CIVIC_FOREIGN_TRADE, 90.6, 8
7, 16, Civic, CIVIC_MILITARY_TRADITION, 288.4, 29
7, 16, Civic, CIVIC_STATE_WORKFORCE, 115.6, 35
7, 16, Civic, CIVIC_EARLY_EMPIRE, 129.0, 30
7, 16, Civic, CIVIC_MYSTICISM, 179.2, 24
7, 16, Civic, CIVIC_GAMES_RECREATION, 115.6, 76
7, 16, Civic, CIVIC_POLITICAL_PHILOSOPHY, 244.7, 106
7, 16, Civic, CIVIC_DRAMA_POETRY, 129.0, 71
7, 16, Policies, POLICY_GOD_KING, 21.0
7, 16, Policies, POLICY_URBAN_PLANNING, 14.0
7, 16, Policies, POLICY_ILKUM, 1.0
7, 17, Civic, CIVIC_CRAFTSMANSHIP, 90.6, 8
7, 17, Civic, CIVIC_FOREIGN_TRADE, 73.7, 13
7, 17, Civic, CIVIC_MILITARY_TRADITION, 382.9, 24
7, 17, Civic, CIVIC_STATE_WORKFORCE, 140.1, 30
7, 17, Civic, CIVIC_EARLY_EMPIRE, 107.4, 35
7, 17, Civic, CIVIC_MYSTICISM, 144.0, 29
7, 17, Civic, CIVIC_GAMES_RECREATION, 140.1, 71
7, 17, Civic, CIVIC_POLITICAL_PHILOSOPHY, 247.5, 106
7, 17, Civic, CIVIC_DRAMA_POETRY, 107.4, 76
7, 17, Policies, POLICY_GOD_KING, 21.0
7, 17, Policies, POLICY_URBAN_PLANNING, 14.0
7, 62, Civic, CIVIC_CODE_OF_LAWS, 85.2, 10
7, 62, Civic, CIVIC_CRAFTSMANSHIP, 123.7, 30
7, 62, Civic, CIVIC_FOREIGN_TRADE, 123.7, 30
7, 62, Civic, CIVIC_MILITARY_TRADITION, 123.7, 55
7, 62, Civic, CIVIC_STATE_WORKFORCE, 123.7, 65
7, 62, Civic, CIVIC_EARLY_EMPIRE, 123.7, 65
7, 62, Civic, CIVIC_MYSTICISM, 123.7, 55
7, 0, Civic, CIVIC_CRAFTSMANSHIP, 98.1, 6
7, 0, Civic, CIVIC_FOREIGN_TRADE, 111.5, 3
7, 0, Civic, CIVIC_MILITARY_TRADITION, 707.8, 13
7, 0, Civic, CIVIC_STATE_WORKFORCE, 7380.5, 17
7, 0, Civic, CIVIC_EARLY_EMPIRE, 8103.7, 14
7, 0, Civic, CIVIC_MYSTICISM, 285.4, 10
7, 0, Civic, CIVIC_GAMES_RECREATION, 7416.3, 39
7, 0, Civic, CIVIC_POLITICAL_PHILOSOPHY, 23226.3, 53
7, 0, Civic, CIVIC_DRAMA_POETRY, 8148.7, 36
7, 0, Policies, POLICY_SURVEY, 7.0
7, 0, Policies, POLICY_GOD_KING, 19.0
7, 0, Policies, POLICY_URBAN_PLANNING, 18.0
7, 0, Policies, POLICY_ILKUM, 2.0
7, 0, Policies, POLICY_AGOGE, 1.0
7, 0, Policies, POLICY_INSPIRATION, 39.0
7, 0, Policies, POLICY_REVELATION, 31.0
7, 0, Policies, POLICY_LITERARY_TRADITION, 31.0
7, 1, Civic, CIVIC_CODE_OF_LAWS, 120.6, 1
7, 1, Civic, CIVIC_CRAFTSMANSHIP, 201.8, 11
7, 1, Civic, CIVIC_FOREIGN_TRADE, 216.5, 7
7, 1, Civic, CIVIC_MILITARY_TRADITION, 481.8, 23
7, 1, Civic, CIVIC_STATE_WORKFORCE, 1903060.9, 28
7, 1, Civic, CIVIC_EARLY_EMPIRE, 2226541.0, 24
7, 1, Civic, CIVIC_MYSTICISM, 339.2, 19
7, 1, Policies, POLICY_GOD_KING, 19.0
7, 1, Policies, POLICY_URBAN_PLANNING, 18.0
7, 1, Policies, POLICY_ILKUM, 2.0
7, 1, Policies, POLICY_AGOGE, 1.0
7, 1, Policies, POLICY_INSPIRATION, 23.0
7, 1, Policies, POLICY_REVELATION, 15.0
7, 2, Civic, CIVIC_CRAFTSMANSHIP, 95.9, 7
7, 2, Civic, CIVIC_FOREIGN_TRADE, 111.5, 3
7, 2, Civic, CIVIC_MILITARY_TRADITION, 695.5, 15
7, 2, Civic, CIVIC_STATE_WORKFORCE, 365.6, 18
7, 2, Civic, CIVIC_EARLY_EMPIRE, 392.7, 14
7, 2, Civic, CIVIC_MYSTICISM, 264.8, 11
7, 2, Civic, CIVIC_GAMES_RECREATION, 401.4, 39
7, 2, Civic, CIVIC_POLITICAL_PHILOSOPHY, 758.3, 53
7, 2, Civic, CIVIC_DRAMA_POETRY, 438.7, 35
7, 2, Policies, POLICY_SURVEY, 14.0
7, 2, Policies, POLICY_GOD_KING, 19.0
7, 2, Policies, POLICY_URBAN_PLANNING, 18.0
7, 2, Policies, POLICY_ILKUM, 2.0
7, 2, Policies, POLICY_AGOGE, 1.0
7, 2, Policies, POLICY_COLONIZATION, 5.0
7, 2, Policies, POLICY_INSPIRATION, 23.0
7, 2, Policies, POLICY_REVELATION, 15.0
7, 2, Policies, POLICY_LITERARY_TRADITION, 15.0
7, 3, Civic, CIVIC_CRAFTSMANSHIP, 147.1, 6
7, 3, Civic, CIVIC_FOREIGN_TRADE, 106.9, 4
7, 3, Civic, CIVIC_MILITARY_TRADITION, 703.3, 14
7, 3, Civic, CIVIC_STATE_WORKFORCE, 1884329.8, 18
7, 3, Civic, CIVIC_EARLY_EMPIRE, 2016075.0, 16
7, 3, Civic, CIVIC_MYSTICISM, 257.4, 12
7, 3, Civic, CIVIC_GAMES_RECREATION, 1884361.4, 42
7, 3, Civic, CIVIC_POLITICAL_PHILOSOPHY, 3900404.8, 58
7, 3, Civic, CIVIC_DRAMA_POETRY, 2016112.0, 40
7, 3, Policies, POLICY_SURVEY, 7.0
7, 3, Policies, POLICY_GOD_KING, 19.0
7, 3, Policies, POLICY_URBAN_PLANNING, 18.0
7, 3, Policies, POLICY_ILKUM, 2.0
7, 3, Policies, POLICY_AGOGE, 1.0
7, 3, Policies, POLICY_INSPIRATION, 23.0
7, 3, Policies, POLICY_REVELATION, 15.0
7, 3, Policies, POLICY_LITERARY_TRADITION, 15.0
7, 2, Civic, CIVIC_CRAFTSMANSHIP, 95.9, 7
7, 2, Civic, CIVIC_FOREIGN_TRADE, 111.5, 3
7, 2, Civic, CIVIC_MILITARY_TRADITION, 695.5, 15
7, 2, Civic, CIVIC_STATE_WORKFORCE, 365.6, 18
7, 2, Civic, CIVIC_EARLY_EMPIRE, 392.7, 14
7, 2, Civic, CIVIC_MYSTICISM, 264.8, 11
7, 2, Civic, CIVIC_GAMES_RECREATION, 401.4, 39
7, 2, Civic, CIVIC_POLITICAL_PHILOSOPHY, 758.3, 53
7, 2, Civic, CIVIC_DRAMA_POETRY, 438.7, 35
7, 2, Policies, POLICY_SURVEY, 14.0
7, 2, Policies, POLICY_GOD_KING, 19.0
7, 2, Policies, POLICY_URBAN_PLANNING, 18.0
7, 2, Policies, POLICY_ILKUM, 2.0
7, 2, Policies, POLICY_AGOGE, 1.0
7, 2, Policies, POLICY_COLONIZATION, 5.0
7, 2, Policies, POLICY_INSPIRATION, 23.0
7, 2, Policies, POLICY_REVELATION, 15.0
7, 2, Policies, POLICY_LITERARY_TRADITION, 15.0
8, 4, Completed Civic, CIVIC_CODE_OF_LAWS
8, 4, Slot Policy, POLICY_SURVEY, 14
8, 4, Slot Policy, POLICY_URBAN_PLANNING, 42
8, 4, Civic, CIVIC_CRAFTSMANSHIP, 154.0, 5
8, 4, Civic, CIVIC_FOREIGN_TRADE, 126.5, 3
8, 4, Civic, CIVIC_MILITARY_TRADITION, 760.9, 12
8, 4, Civic, CIVIC_STATE_WORKFORCE, 10420.6, 11
8, 4, Civic, CIVIC_EARLY_EMPIRE, 11140.9, 9
8, 4, Civic, CIVIC_MYSTICISM, 273.4, 10
8, 4, Civic, CIVIC_GAMES_RECREATION, 15713.5, 30
8, 4, Civic, CIVIC_POLITICAL_PHILOSOPHY, 21707.8, 31
8, 4, Civic, CIVIC_DRAMA_POETRY, 11204.2, 28
8, 4, Policies, POLICY_SURVEY, 14.0
8, 4, Policies, POLICY_GOD_KING, 30.0
8, 4, Policies, POLICY_URBAN_PLANNING, 42.0
8, 4, Policies, POLICY_ILKUM, 3.0
8, 4, Policies, POLICY_AGOGE, 2.0
8, 4, Policies, POLICY_CONSCRIPTION, 14.0
8, 4, Policies, POLICY_COLONIZATION, 15.0
8, 4, Policies, POLICY_INSPIRATION, 15.0
8, 4, Policies, POLICY_REVELATION, 23.0
8, 4, Policies, POLICY_CHARISMATIC_LEADER, 14.0
8, 4, Policies, POLICY_DIPLOMATIC_LEAGUE, 250.0
8, 4, Policies, POLICY_LITERARY_TRADITION, 15.0
8, 5, Civic, CIVIC_CRAFTSMANSHIP, 102.6, 5
8, 5, Civic, CIVIC_FOREIGN_TRADE, 131.5, 2
8, 5, Civic, CIVIC_MILITARY_TRADITION, 1148.1, 9
8, 5, Civic, CIVIC_STATE_WORKFORCE, 102.6, 13
8, 5, Civic, CIVIC_EARLY_EMPIRE, 116.5, 10
8, 5, Civic, CIVIC_MYSTICISM, 304.8, 6
8, 5, Civic, CIVIC_GAMES_RECREATION, 166.0, 28
8, 5, Civic, CIVIC_POLITICAL_PHILOSOPHY, 559.1, 33
8, 5, Civic, CIVIC_DRAMA_POETRY, 187.6, 25
8, 5, Policies, POLICY_SURVEY, 30.0
8, 5, Policies, POLICY_GOD_KING, 19.0
8, 5, Policies, POLICY_URBAN_PLANNING, 36.0
8, 5, Policies, POLICY_ILKUM, 4.0
8, 5, Policies, POLICY_AGOGE, 3.0
8, 5, Policies, POLICY_CARAVANSARIES, 17.0
8, 5, Policies, POLICY_INSPIRATION, 15.0
8, 5, Policies, POLICY_REVELATION, 15.0
8, 5, Policies, POLICY_CHARISMATIC_LEADER, 14.0
8, 5, Policies, POLICY_DIPLOMATIC_LEAGUE, 250.0
8, 5, Policies, POLICY_LITERARY_TRADITION, 15.0
8, 6, Completed Civic, CIVIC_CODE_OF_LAWS
8, 6, Slot Policy, POLICY_SURVEY, 14
8, 6, Slot Policy, POLICY_GOD_KING, 30
8, 6, Civic, CIVIC_CRAFTSMANSHIP, 111.5, 3
8, 6, Civic, CIVIC_FOREIGN_TRADE, 126.5, 3
8, 6, Civic, CIVIC_MILITARY_TRADITION, 1118.4, 7
8, 6, Civic, CIVIC_STATE_WORKFORCE, 296.9, 12
8, 6, Civic, CIVIC_EARLY_EMPIRE, 280.0, 8
8, 6, Civic, CIVIC_MYSTICISM, 294.8, 7
8, 6, Civic, CIVIC_GAMES_RECREATION, 358.2, 29
8, 6, Civic, CIVIC_POLITICAL_PHILOSOPHY, 715.4, 30
8, 6, Civic, CIVIC_DRAMA_POETRY, 351.2, 25
8, 6, Policies, POLICY_SURVEY, 14.0
8, 6, Policies, POLICY_GOD_KING, 30.0
8, 6, Policies, POLICY_URBAN_PLANNING, 18.0
8, 6, Policies, POLICY_ILKUM, 3.0
8, 6, Policies, POLICY_AGOGE, 3.0
8, 6, Policies, POLICY_LAND_SURVEYORS, 0.5
8, 6, Policies, POLICY_COLONIZATION, 7.0
8, 6, Policies, POLICY_INSPIRATION, 15.0
8, 6, Policies, POLICY_REVELATION, 23.0
8, 6, Policies, POLICY_CHARISMATIC_LEADER, 14.0
8, 6, Policies, POLICY_DIPLOMATIC_LEAGUE, 250.0
8, 6, Policies, POLICY_LITERARY_TRADITION, 15.0
8, 7, Completed Civic, CIVIC_CODE_OF_LAWS
8, 7, Slot Policy, POLICY_SURVEY, 7
8, 7, Slot Policy, POLICY_GOD_KING, 23
8, 7, Slot Policy, POLICY_URBAN_PLANNING, 18
8, 7, Civic, CIVIC_CRAFTSMANSHIP, 95.9, 7
8, 7, Civic, CIVIC_FOREIGN_TRADE, 137.9, 7
8, 7, Civic, CIVIC_MILITARY_TRADITION, 438.1, 16
8, 7, Civic, CIVIC_STATE_WORKFORCE, 232.0, 19
8, 7, Civic, CIVIC_EARLY_EMPIRE, 180.9, 26
8, 7, Civic, CIVIC_MYSTICISM, 193.4, 21
8, 7, Civic, CIVIC_GAMES_RECREATION, 232.0, 54
8, 7, Civic, CIVIC_POLITICAL_PHILOSOPHY, 412.9, 67
8, 7, Civic, CIVIC_DRAMA_POETRY, 180.9, 61
8, 7, Policies, POLICY_SURVEY, 7.0
8, 7, Policies, POLICY_GOD_KING, 23.0
8, 7, Policies, POLICY_URBAN_PLANNING, 18.0
8, 7, Policies, POLICY_ILKUM, 2.0
8, 7, Policies, POLICY_AGOGE, 3.0
8, 7, Policies, POLICY_COLONIZATION, 7.0
8, 7, Policies, POLICY_INSPIRATION, 23.0
8, 7, Policies, POLICY_REVELATION, 15.0
8, 8, Civic, CIVIC_CRAFTSMANSHIP, 80.3, 12
8, 8, Civic, CIVIC_FOREIGN_TRADE, 160.7, 13
8, 8, Civic, CIVIC_MILITARY_TRADITION, 305.1, 28
8, 8, Civic, CIVIC_STATE_WORKFORCE, 124.5, 34
8, 8, Civic, CIVIC_EARLY_EMPIRE, 194.4, 35
8, 8, Civic, CIVIC_MYSTICISM, 231.0, 29
8, 8, Civic, CIVIC_GAMES_RECREATION, 124.5, 76
8, 8, Civic, CIVIC_POLITICAL_PHILOSOPHY, 318.9, 111
8, 8, Civic, CIVIC_DRAMA_POETRY, 194.4, 77
8, 8, Policies, POLICY_GOD_KING, 21.0
8, 8, Policies, POLICY_URBAN_PLANNING, 14.0
8, 9, Civic, CIVIC_CRAFTSMANSHIP, 85.2, 10
8, 9, Civic, CIVIC_FOREIGN_TRADE, 81.2, 11
8, 9, Civic, CIVIC_MILITARY_TRADITION, 377.6, 24
8, 9, Civic, CIVIC_STATE_WORKFORCE, 140.0, 29
8, 9, Civic, CIVIC_EARLY_EMPIRE, 119.7, 30
8, 9, Civic, CIVIC_MYSTICISM, 163.4, 25
8, 9, Civic, CIVIC_GAMES_RECREATION, 140.0, 64
8, 9, Civic, CIVIC_POLITICAL_PHILOSOPHY, 259.7, 94
8, 9, Civic, CIVIC_DRAMA_POETRY, 119.7, 65
8, 9, Policies, POLICY_GOD_KING, 21.0
8, 9, Policies, POLICY_URBAN_PLANNING, 14.0
8, 9, Policies, POLICY_ILKUM, 1.0
8, 9, Policies, POLICY_LAND_SURVEYORS, 0.5
8, 10, Civic, CIVIC_CRAFTSMANSHIP, 90.6, 8
8, 10, Civic, CIVIC_FOREIGN_TRADE, 98.1, 6
8, 10, Civic, CIVIC_MILITARY_TRADITION, 452.6, 20
8, 10, Civic, CIVIC_STATE_WORKFORCE, 159.1, 24
8, 10, Civic, CIVIC_EARLY_EMPIRE, 149.5, 22
8, 10, Civic, CIVIC_MYSTICISM, 211.5, 18
8, 10, Civic, CIVIC_GAMES_RECREATION, 159.1, 55
8, 10, Civic, CIVIC_POLITICAL_PHILOSOPHY, 308.6, 77
8, 10, Civic, CIVIC_DRAMA_POETRY, 149.5, 53
8, 10, Policies, POLICY_GOD_KING, 21.0
8, 10, Policies, POLICY_URBAN_PLANNING, 14.0
8, 11, Civic, CIVIC_CRAFTSMANSHIP, 80.3, 12
8, 11, Civic, CIVIC_FOREIGN_TRADE, 88.4, 9
8, 11, Civic, CIVIC_MILITARY_TRADITION, 305.1, 28
8, 11, Civic, CIVIC_STATE_WORKFORCE, 124.5, 34
8, 11, Civic, CIVIC_EARLY_EMPIRE, 126.0, 31
8, 11, Civic, CIVIC_MYSTICISM, 170.6, 25
8, 11, Civic, CIVIC_GAMES_RECREATION, 124.5, 76
8, 11, Civic, CIVIC_POLITICAL_PHILOSOPHY, 250.5, 107
8, 11, Civic, CIVIC_DRAMA_POETRY, 126.0, 73
8, 11, Policies, POLICY_GOD_KING, 21.0
8, 11, Policies, POLICY_URBAN_PLANNING, 14.0
8, 12, Civic, CIVIC_CRAFTSMANSHIP, 102.6, 5
8, 12, Civic, CIVIC_FOREIGN_TRADE, 102.6, 5
8, 12, Civic, CIVIC_MILITARY_TRADITION, 600.9, 14
8, 12, Civic, CIVIC_STATE_WORKFORCE, 190.3, 18
8, 12, Civic, CIVIC_EARLY_EMPIRE, 165.0, 18
8, 12, Civic, CIVIC_MYSTICISM, 238.7, 14
8, 12, Civic, CIVIC_GAMES_RECREATION, 225.5, 41
8, 12, Civic, CIVIC_POLITICAL_PHILOSOPHY, 355.3, 59
8, 12, Civic, CIVIC_DRAMA_POETRY, 200.1, 41
8, 12, Policies, POLICY_GOD_KING, 21.0
8, 12, Policies, POLICY_URBAN_PLANNING, 14.0
8, 13, Civic, CIVIC_CRAFTSMANSHIP, 80.3, 12
8, 13, Civic, CIVIC_FOREIGN_TRADE, 88.4, 9
8, 13, Civic, CIVIC_MILITARY_TRADITION, 305.1, 28
8, 13, Civic, CIVIC_STATE_WORKFORCE, 124.5, 34
8, 13, Civic, CIVIC_EARLY_EMPIRE, 126.0, 31
8, 13, Civic, CIVIC_MYSTICISM, 170.6, 25
8, 13, Civic, CIVIC_GAMES_RECREATION, 124.5, 76
8, 13, Civic, CIVIC_POLITICAL_PHILOSOPHY, 250.5, 107
8, 13, Civic, CIVIC_DRAMA_POETRY, 126.0, 73
8, 13, Policies, POLICY_GOD_KING, 21.0
8, 13, Policies, POLICY_URBAN_PLANNING, 14.0
8, 14, Civic, CIVIC_CRAFTSMANSHIP, 106.9, 4
8, 14, Civic, CIVIC_FOREIGN_TRADE, 201.6, 5
8, 14, Civic, CIVIC_MILITARY_TRADITION, 609.6, 13
8, 14, Civic, CIVIC_STATE_WORKFORCE, 199.4, 17
8, 14, Civic, CIVIC_EARLY_EMPIRE, 264.0, 18
8, 14, Civic, CIVIC_MYSTICISM, 337.7, 14
8, 14, Civic, CIVIC_GAMES_RECREATION, 236.3, 40
8, 14, Civic, CIVIC_POLITICAL_PHILOSOPHY, 463.4, 58
8, 14, Civic, CIVIC_DRAMA_POETRY, 299.1, 41
8, 14, Policies, POLICY_GOD_KING, 21.0
8, 14, Policies, POLICY_URBAN_PLANNING, 14.0
8, 15, Civic, CIVIC_CRAFTSMANSHIP, 85.2, 10
8, 15, Civic, CIVIC_FOREIGN_TRADE, 81.2, 11
8, 15, Civic, CIVIC_MILITARY_TRADITION, 377.6, 24
8, 15, Civic, CIVIC_STATE_WORKFORCE, 140.0, 29
8, 15, Civic, CIVIC_EARLY_EMPIRE, 119.7, 30
8, 15, Civic, CIVIC_MYSTICISM, 163.4, 25
8, 15, Civic, CIVIC_GAMES_RECREATION, 140.0, 64
8, 15, Civic, CIVIC_POLITICAL_PHILOSOPHY, 259.7, 94
8, 15, Civic, CIVIC_DRAMA_POETRY, 119.7, 65
8, 15, Policies, POLICY_GOD_KING, 21.0
8, 15, Policies, POLICY_URBAN_PLANNING, 14.0
8, 16, Civic, CIVIC_CRAFTSMANSHIP, 85.2, 10
8, 16, Civic, CIVIC_FOREIGN_TRADE, 95.9, 7
8, 16, Civic, CIVIC_MILITARY_TRADITION, 377.6, 24
8, 16, Civic, CIVIC_STATE_WORKFORCE, 140.0, 29
8, 16, Civic, CIVIC_EARLY_EMPIRE, 141.9, 26
8, 16, Civic, CIVIC_MYSTICISM, 193.4, 21
8, 16, Civic, CIVIC_GAMES_RECREATION, 140.0, 64
8, 16, Civic, CIVIC_POLITICAL_PHILOSOPHY, 281.9, 90
8, 16, Civic, CIVIC_DRAMA_POETRY, 141.9, 61
8, 16, Policies, POLICY_GOD_KING, 21.0
8, 16, Policies, POLICY_URBAN_PLANNING, 14.0
8, 17, Civic, CIVIC_CRAFTSMANSHIP, 95.9, 7
8, 17, Civic, CIVIC_FOREIGN_TRADE, 73.7, 13
8, 17, Civic, CIVIC_MILITARY_TRADITION, 393.9, 23
8, 17, Civic, CIVIC_STATE_WORKFORCE, 150.7, 29
8, 17, Civic, CIVIC_EARLY_EMPIRE, 107.4, 35
8, 17, Civic, CIVIC_MYSTICISM, 144.0, 29
8, 17, Civic, CIVIC_GAMES_RECREATION, 150.7, 71
8, 17, Civic, CIVIC_POLITICAL_PHILOSOPHY, 258.1, 106
8, 17, Civic, CIVIC_DRAMA_POETRY, 107.4, 77
8, 17, Policies, POLICY_GOD_KING, 21.0
8, 17, Policies, POLICY_URBAN_PLANNING, 14.0
8, 62, Civic, CIVIC_CODE_OF_LAWS, 85.2, 10
8, 62, Civic, CIVIC_CRAFTSMANSHIP, 123.7, 30
8, 62, Civic, CIVIC_FOREIGN_TRADE, 193.7, 30
8, 62, Civic, CIVIC_MILITARY_TRADITION, 123.7, 55
8, 62, Civic, CIVIC_STATE_WORKFORCE, 123.7, 65
8, 62, Civic, CIVIC_EARLY_EMPIRE, 193.7, 65
8, 62, Civic, CIVIC_MYSTICISM, 193.7, 55
8, 0, Civic, CIVIC_CRAFTSMANSHIP, 102.6, 5
8, 0, Civic, CIVIC_FOREIGN_TRADE, 116.5, 2
8, 0, Civic, CIVIC_MILITARY_TRADITION, 795.9, 11
8, 0, Civic, CIVIC_STATE_WORKFORCE, 128995.2, 15
8, 0, Civic, CIVIC_EARLY_EMPIRE, 142031.7, 12
8, 0, Civic, CIVIC_MYSTICISM, 301.6, 8
8, 0, Civic, CIVIC_GAMES_RECREATION, 129036.3, 36
8, 0, Civic, CIVIC_POLITICAL_PHILOSOPHY, 406671.7, 48
8, 0, Civic, CIVIC_DRAMA_POETRY, 142086.4, 33
8, 0, Policies, POLICY_SURVEY, 7.0
8, 0, Policies, POLICY_GOD_KING, 19.0
8, 0, Policies, POLICY_URBAN_PLANNING, 18.0
8, 0, Policies, POLICY_ILKUM, 2.0
8, 0, Policies, POLICY_AGOGE, 1.0
8, 0, Policies, POLICY_INSPIRATION, 39.0
8, 0, Policies, POLICY_REVELATION, 31.0
8, 0, Policies, POLICY_CHARISMATIC_LEADER, 14.0
8, 0, Policies, POLICY_DIPLOMATIC_LEAGUE, 250.0
8, 0, Policies, POLICY_LITERARY_TRADITION, 31.0
8, 1, Civic, CIVIC_CRAFTSMANSHIP, 88.4, 9
8, 1, Civic, CIVIC_FOREIGN_TRADE, 98.1, 6
8, 1, Civic, CIVIC_MILITARY_TRADITION, 495.5, 16
8, 1, Civic, CIVIC_STATE_WORKFORCE, 88.4, 25
8, 1, Civic, CIVIC_EARLY_EMPIRE, 98.1, 16
8, 1, Civic, CIVIC_MYSTICISM, 230.2, 17
8, 1, Civic, CIVIC_GAMES_RECREATION, 88.4, 55
8, 1, Civic, CIVIC_POLITICAL_PHILOSOPHY, 186.5, 71
8, 1, Civic, CIVIC_DRAMA_POETRY, 124.5, 46
8, 1, Policies, POLICY_GOD_KING, 19.0
8, 1, Policies, POLICY_URBAN_PLANNING, 18.0
8, 1, Policies, POLICY_ILKUM, 2.0
8, 1, Policies, POLICY_AGOGE, 1.0
8, 1, Policies, POLICY_INSPIRATION, 23.0
8, 1, Policies, POLICY_REVELATION, 15.0
8, 1, Policies, POLICY_LITERARY_TRADITION, 15.0
8, 2, Civic, CIVIC_CRAFTSMANSHIP, 95.9, 7
8, 2, Civic, CIVIC_FOREIGN_TRADE, 116.5, 2
8, 2, Civic, CIVIC_MILITARY_TRADITION, 844.0, 15
8, 2, Civic, CIVIC_STATE_WORKFORCE, 755.6, 18
8, 2, Civic, CIVIC_EARLY_EMPIRE, 862.2, 13
8, 2, Civic, CIVIC_MYSTICISM, 278.4, 10
8, 2, Civic, CIVIC_GAMES_RECREATION, 791.4, 39
8, 2, Civic, CIVIC_POLITICAL_PHILOSOPHY, 1617.8, 52
8, 2, Civic, CIVIC_DRAMA_POETRY, 910.9, 34
8, 2, Policies, POLICY_SURVEY, 14.0
8, 2, Policies, POLICY_GOD_KING, 19.0
8, 2, Policies, POLICY_URBAN_PLANNING, 18.0
8, 2, Policies, POLICY_ILKUM, 2.0
8, 2, Policies, POLICY_AGOGE, 1.0
8, 2, Policies, POLICY_COLONIZATION, 7.0
8, 2, Policies, POLICY_INSPIRATION, 23.0
8, 2, Policies, POLICY_REVELATION, 15.0
8, 2, Policies, POLICY_LITERARY_TRADITION, 15.0
8, 3, Civic, CIVIC_CRAFTSMANSHIP, 154.0, 5
8, 3, Civic, CIVIC_FOREIGN_TRADE, 111.5, 3
8, 3, Civic, CIVIC_MILITARY_TRADITION, 905.9, 12
8, 3, Civic, CIVIC_STATE_WORKFORCE, 102.6, 16
8, 3, Civic, CIVIC_EARLY_EMPIRE, 111.5, 14
8, 3, Civic, CIVIC_MYSTICISM, 273.4, 10
8, 3, Civic, CIVIC_GAMES_RECREATION, 138.4, 39
8, 3, Civic, CIVIC_POLITICAL_PHILOSOPHY, 214.1, 53
8, 3, Civic, CIVIC_DRAMA_POETRY, 149.6, 37
8, 3, Policies, POLICY_SURVEY, 14.0
8, 3, Policies, POLICY_GOD_KING, 19.0
8, 3, Policies, POLICY_URBAN_PLANNING, 18.0
8, 3, Policies, POLICY_ILKUM, 2.0
8, 3, Policies, POLICY_AGOGE, 1.0
8, 3, Policies, POLICY_INSPIRATION, 23.0
8, 3, Policies, POLICY_REVELATION, 15.0
8, 3, Policies, POLICY_LITERARY_TRADITION, 15.0
9, 4, Civic, CIVIC_CRAFTSMANSHIP, 147.1, 6
9, 4, Civic, CIVIC_FOREIGN_TRADE, 126.5, 3
9, 4, Civic, CIVIC_MILITARY_TRADITION, 851.4, 17
9, 4, Civic, CIVIC_STATE_WORKFORCE, 151914.6, 15
9, 4, Civic, CIVIC_EARLY_EMPIRE, 167271.7, 12
9, 4, Civic, CIVIC_MYSTICISM, 247.6, 14
9, 4, Civic, CIVIC_GAMES_RECREATION, 227919.3, 42
9, 4, Civic, CIVIC_POLITICAL_PHILOSOPHY, 319540.5, 44
9, 4, Civic, CIVIC_DRAMA_POETRY, 167307.5, 39
9, 4, Policies, POLICY_SURVEY, 21.0
9, 4, Policies, POLICY_GOD_KING, 30.0
9, 4, Policies, POLICY_URBAN_PLANNING, 42.0
9, 4, Policies, POLICY_ILKUM, 2.0
9, 4, Policies, POLICY_AGOGE, 3.0
9, 4, Policies, POLICY_CONSCRIPTION, 14.0
