Game Turn, Player, Score, CATEGORY_CIVICS, CATEGORY_EMPIRE, CATEGORY_GREAT_PEOPLE, CATEGORY_RELIGION, CATEGORY_TECH, CATEGORY_WONDER, CATEGORY_TRADE, CATEGORY_PILLAGE, CATEGORY_INCOME, CATEGORY_SCENARIO1, CATEGORY_SCENARIO2, CATEGORY_SCENARIO3, CATEGORY_E
5, 18, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 19, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 20, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 21, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 63, 9, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0
5, 0, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 1, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 2, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 3, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 4, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 5, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 6, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 7, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 8, 9, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 9, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 10, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 11, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 12, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 13, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 14, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 15, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 16, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 17, 10, 0, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
6, 18, 10, 0, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
6, 19, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 20, 10, 0, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
6, 21, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 63, 9, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0
6, 0, 10, 0, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
6, 1, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 2, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 3, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 4, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7, 5, 14, 0, 11, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
7, 6, 15, 0, 12, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
7, 7, 13, 0, 10, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
7, 8, 13, 0, 10, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
7, 9, 10, 0, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
7, 10, 10, 0, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
7, 11, 14, 4, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
7, 12, 14, 4, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
7, 13, 10, 0, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
7, 14, 10, 0, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
7, 15, 10, 0, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
7, 16, 10, 0, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
7, 17, 10, 0, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
7, 18, 10, 0, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
7, 19, 14, 4, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
7, 20, 12, 0, 9, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
7, 21, 8, 0, 5, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
7, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7, 63, 12, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
7, 0, 10, 0, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
7, 1, 11, 4, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7, 2, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7, 3, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7, 4, 10, 0, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
8, 5, 16, 0, 13, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
8, 6, 21, 4, 14, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
8, 7, 17, 4, 10, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
8, 8, 17, 4, 10, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
8, 9, 15, 0, 12, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
8, 10, 10, 0, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
8, 11, 16, 4, 9, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
8, 12, 14, 4, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
8, 13, 10, 0, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
8, 14, 10, 0, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
8, 15, 10, 0, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
8, 16, 10, 0, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
8, 17, 10, 0, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
8, 18, 10, 0, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
8, 19, 14, 4, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
8, 20, 12, 0, 9, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
8, 21, 10, 0, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
8, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8, 63, 12, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
8, 0, 10, 0, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
8, 1, 11, 4, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8, 2, 10, 0, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
8, 3, 9, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8, 4, 10, 0, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
9, 5, 23, 4, 16, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
9, 6, 22, 4, 15, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
9, 7, 24, 4, 17, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
9, 8, 24, 4, 17, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
9, 9, 19, 4, 12, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
9, 10, 14, 4, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
9, 11, 16, 4, 9, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
9, 12, 16, 4, 9, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
9, 13, 16, 4, 9, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
9, 14, 14, 4, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
9, 15, 14, 4, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
9, 16, 16, 4, 9, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
9, 17, 14, 4, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
9, 18, 19, 4, 9, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
9, 19, 14, 4, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
9, 20, 19, 4, 9, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
9, 21, 14, 4, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
9, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
9, 63, 16, 4, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
9, 0, 14, 4, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
9, 1, 11, 4, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
9, 2, 10, 0, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
9, 3, 13, 4, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
9, 4, 14, 4, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
10, 5, 23, 4, 16, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
10, 6, 24, 4, 17, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
10, 7, 24, 4, 17, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
10, 8, 26, 4, 19, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
10, 9, 22, 4, 15, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
10, 10, 14, 4, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
10, 11, 16, 4, 9, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
10, 12, 16, 4, 9, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
10, 13, 16, 4, 9, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
10, 14, 17, 4, 7, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
10, 15, 16, 4, 9, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
10, 16, 16, 4, 9, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
10, 17, 14, 4, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
10, 18, 19, 4, 9, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
10, 19, 14, 4, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
10, 20, 19, 4, 9, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
10, 21, 14, 4, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
10, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
10, 63, 16, 4, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
10, 0, 14, 4, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
10, 1, 11, 4, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
10, 2, 14, 4, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
10, 3, 16, 4, 9, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
10, 4, 14, 4, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
11, 5, 27, 4, 17, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
11, 6, 31, 8, 17, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
11, 7, 31, 8, 17, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
11, 8, 29, 4, 22, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
11, 9, 23, 4, 16, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
11, 10, 14, 4, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
11, 11, 23, 8, 9, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
11, 12, 16, 4, 9, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
11, 13, 16, 4, 9, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
11, 14, 17, 4, 7, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
11, 15, 16, 4, 9, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
11, 16, 19, 4, 9, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
11, 17, 17, 4, 7, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
11, 18, 19, 4, 9, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
11, 19, 14, 4, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
11, 20, 21, 4, 11, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
11, 21, 14, 4, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
11, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
11, 63, 19, 4, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0
11, 0, 18, 4, 11, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
11, 1, 16, 4, 9, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
11, 2, 14, 4, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
11, 3, 16, 4, 9, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
11, 4, 23, 4, 13, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
